,cik_str,ticker,title
5775,1274792,MACK,MERRIMACK PHARMACEUTICALS INC
5776,1543066,EWST,E-WASTE CORP.
5777,1681682,NDRA,ENDRA Life Sciences Inc.
5778,1036262,INTT,INTEST CORP
5779,1296484,TOPS,TOP SHIPS INC.
5780,784539,EACO,EACO CORP
5781,1392091,BKEP,"Blueknight Energy Partners, L.P."
5782,1507957,IPWR,Ideal Power Inc.
5783,1689382,TLLYF,Trilogy International Partners Inc.
5784,946644,AIM,AIM ImmunoTech Inc.
5785,1176334,MMLP,MARTIN MIDSTREAM PARTNERS L.P.
5786,87050,NEON,Neonode Inc.
5787,1696396,MITO,Stealth BioTherapeutics Corp
5788,1318641,CBLI,CLEVELAND BIOLABS INC
5789,1780097,BXRX,"Baudax Bio, Inc."
5790,1699039,RNGR,"Ranger Energy Services, Inc."
5791,1557523,PGZ,Principal Real Estate Income Fund
5792,1551040,EDI,Stone Harbor Emerging Markets Total Income Fund
5793,1532390,WTER,ALKALINE WATER Co INC
5794,1341318,LSBK,"LAKE SHORE BANCORP, INC."
5795,1403708,EVOK,Evoke Pharma Inc
5796,69422,INTG,INTERGROUP CORP
5797,8177,AAME,ATLANTIC AMERICAN CORP
5798,1138978,NVOS,"Novo Integrated Sciences, Inc."
5799,1706524,UGRO,"urban-gro, Inc."
5800,1509261,RZLT,"Rezolute, Inc."
5801,931584,USAP,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC
5802,1752524,FLWPF,Flowr Corp
5803,1449488,CCLP,CSI Compressco LP
5804,771999,DSS,DOCUMENT SECURITY SYSTEMS INC
5805,1127993,GAXY,"GALAXY NEXT GENERATION, INC."
5806,1592782,NUKK,Nukkleus Inc.
5807,1522602,CWBR,"CohBar, Inc."
5808,846671,VLT,Invesco High Income Trust II
5809,1281845,UNQL,UNIQUE LOGISTICS INTERNATIONAL INC
5810,1773086,ZGYH,Yunhong International
5811,1575771,EGIF,Eagle Growth & Income Opportunities Fund
5812,1708599,AGE,"AgeX Therapeutics, Inc."
5813,1834045,BSPE,Bespoke Capital Acquisition Corp
5814,1763329,TWGL,"20/20 Global, Inc."
5815,1534293,SMM,Salient Midstream & MLP Fund
5816,1620664,CCRC,"China Customer Relations Centers, Inc."
5817,1583001,TSLF,First Eagle Senior Loan Fund
5818,1052595,RLH,Red Lion Hotels CORP
5819,847411,CXH,MFS INVESTMENT GRADE MUNICIPAL TRUST
5820,1603207,VBLT,Vascular Biogenics Ltd.
5821,1574235,PULM,"Pulmatrix, Inc."
5822,1549922,SMLP,"Summit Midstream Partners, LP"
5823,714712,JUVF,JUNIATA VALLEY FINANCIAL CORP
5824,1051343,CWBC,COMMUNITY WEST BANCSHARES /
5825,1595353,GLMD,Galmed Pharmaceuticals Ltd.
5826,1140215,REED,"REED'S, INC."
5827,1552670,TAOP,Taoping Inc.
5828,719733,KTCC,KEY TRONIC CORP
5829,355948,RELL,RICHARDSON ELECTRONICS LTD/DE
5830,718413,CMTV,COMMUNITY BANCORP /VT
5831,798528,OMEX,ODYSSEY MARINE EXPLORATION INC
5832,1433607,NSPR,"InspireMD, Inc."
5833,1607997,NMS,Nuveen Minnesota Quality Municipal Income Fund
5834,1383062,DBE,Invesco DB Energy Fund
5835,731653,UBCP,UNITED BANCORP INC /OH/
5836,1490349,PFX,PhenixFIN Corp
5837,1069996,FNHC,FedNat Holding Co
5838,1590799,RIVE,Riverview Financial Corp
5839,1692427,NCSM,"NCS Multistage Holdings, Inc."
5840,707511,RGRX,REGENERX BIOPHARMACEUTICALS INC
5841,1582581,VJET,voxeljet AG
5842,1787384,FFBW,"FFBW, Inc. /MD/"
5843,719402,FXNC,FIRST NATIONAL CORP /VA/
5844,1408278,SYNC,"Synacor, Inc."
5845,1719406,BRPA,Big Rock Partners Acquisition Corp.
5846,29332,DXYN,DIXIE GROUP INC
5847,1549084,EKSO,"EKSO BIONICS HOLDINGS, INC."
5848,1831096,GEG,"Great Elm Group, Inc."
5849,850033,BPT,BP PRUDHOE BAY ROYALTY TRUST
5850,774569,CLDB,CORTLAND BANCORP INC
5851,1108236,AMRB,AMERICAN RIVER BANKSHARES
5852,1398972,ERDCF,Erdene Resource Development Corp
5853,1616291,JP,Jupai Holdings Ltd
5854,891532,PESI,PERMA FIX ENVIRONMENTAL SERVICES INC
5855,1100397,ADXS,"Advaxis, Inc."
5856,1015647,AAU,ALMADEN MINERALS LTD
5857,832480,UTGN,UTG INC
5858,1725430,GBS,GBS Inc.
5859,740806,FMBM,F&M BANK CORP
5860,1472091,PDSB,PDS Biotechnology Corp
5861,1505512,RGLS,Regulus Therapeutics Inc.
5862,1305168,ARC,"ARC DOCUMENT SOLUTIONS, INC."
5863,1360565,WFCF,"Where Food Comes From, Inc."
5864,1279704,CLRB,"Cellectar Biosciences, Inc."
5865,1572334,VABK,Virginia National Bankshares Corp
5866,1460702,QLGN,"Qualigen Therapeutics, Inc."
5867,1564216,MIE,Cohen & Steers MLP Income & Energy Opportunity Fund
5868,1514946,AXIM,"AXIM BIOTECHNOLOGIES, INC."
5869,1351051,GEN,"Genesis Healthcare, Inc."
5870,8146,ALOT,"AstroNova, Inc."
5871,1043186,SLNG,"Stabilis Solutions, Inc."
5872,1624658,ALNA,"Allena Pharmaceuticals, Inc."
5873,1763197,MOHO,ECMOHO Ltd
5874,1334325,CODA,"Coda Octopus Group, Inc."
5875,1399708,NVCN,NEOVASC INC
5876,1811109,AUVI,"Applied UV, Inc."
5877,1497253,ONVO,"ORGANOVO HOLDINGS, INC."
5878,1547546,LFT,"Hunt Companies Finance Trust, Inc."
5879,770460,PFBX,PEOPLES FINANCIAL CORP /MS/
5880,1596961,RMBL,"RumbleON, Inc."
5881,1337068,MGYR,"Magyar Bancorp, Inc."
5882,1614744,PPBT,PURPLE BIOTECH LTD.
5883,1196298,NEPH,NEPHROS INC
5884,1743340,TC,TuanChe Ltd
5885,1408201,TPZ,TORTOISE POWER & ENERGY INFRASTRUCTURE FUND INC
5886,1683131,GEIN,"Genesys Industries, Inc."
5887,1000045,NICK,NICHOLAS FINANCIAL INC
5888,1813783,VMAR,Vision Marine Technologies Inc.
5889,1431922,TSRMF,TREASURY METALS INC
5890,1644488,SHRG,SHARING SERVICES GLOBAL Corp
5891,1389034,KALO,Kallo Inc.
5892,1326205,IGC,"India Globalization Capital, Inc."
5893,1046203,GFED,GUARANTY FEDERAL BANCSHARES INC
5894,1798270,ARHH,Assure Holdings Corp.
5895,843006,ISDR,ISSUER DIRECT CORP
5896,1648365,IWBB,"IWEB, Inc."
5897,33992,KINS,"KINGSTONE COMPANIES, INC."
5898,1005101,CNCG,CONCIERGE TECHNOLOGIES INC
5899,1792581,KRBP,"Kiromic Biopharma, Inc."
5900,1422142,ARPO,"Aerpio Pharmaceuticals, Inc."
5901,95953,SYNL,SYNALLOY CORP
5902,1017673,DVD,DOVER MOTORSPORTS INC
5903,1520118,INTV,"INTEGRATED VENTURES, INC."
5904,916529,ARTX,AROTECH CORP
5905,1353970,CXDC,China XD Plastics Co Ltd
5906,882508,QUIK,QUICKLOGIC Corp
5907,1678746,BOMH,"BOOMER HOLDINGS, INC."
5908,1417663,SNWV,"SANUWAVE Health, Inc."
5909,1401914,DARE,"Dare Bioscience, Inc."
5910,1495651,UURAF,Ucore Rare Metals Inc.
5911,912061,NHTC,NATURAL HEALTH TRENDS CORP
5912,1557376,BPSR,"Organicell Regenerative Medicine, Inc."
5913,1166272,GENE,GENETIC TECHNOLOGIES LTD
5914,1087456,UBOH,UNITED BANCSHARES INC/OH
5915,1044378,BIOC,BIOCEPT INC
5916,1525852,BTZI,"BOTS, Inc./PR"
5917,1422892,SINO,"Sino-Global Shipping America, Ltd."
5918,1342958,DGLY,DIGITAL ALLY INC
5919,1285543,SFOR,StrikeForce Technologies Inc.
5920,1566373,FSTX,"F-star Therapeutics, Inc."
5921,1514490,RGT,"ROYCE GLOBAL VALUE TRUST, INC."
5922,1083643,FBSS,"FAUQUIER BANKSHARES, INC."
5923,1806904,EZGO,EZGO Technologies Ltd.
5924,1776067,OCG,Oriental Culture Holding LTD
5925,791718,EEA,"EUROPEAN EQUITY FUND, INC / MD"
5926,1550695,PFMT,Performant Financial Corp
5927,202947,CPTP,CAPITAL PROPERTIES INC /RI/
5928,1688126,CRCW,Crypto Co
5929,1276469,MFD,MACQUARIE/FIRST TRUST GLOBAL INFRASTR/UTIL DIV & INC FUND
5930,1675033,GECC,Great Elm Capital Corp.
5931,1742927,RVPH,"REVIVA PHARMACEUTICALS HOLDINGS, INC."
5932,1451512,TRTC,Terra Tech Corp.
5933,1065078,NTIP,NETWORK 1 TECHNOLOGIES INC
5934,1578348,ICMB,"Investcorp Credit Management BDC, Inc."
5935,1421819,HJGP,"Hanjiao Group, Inc."
5936,1753217,JHAA,Nuveen Corporate Income 2023 Target Term Fund
5937,1652499,CNTTQ,CannTrust Holdings Inc.
5938,25895,CRWS,CROWN CRAFTS INC
5939,1433309,PLTYF,"Plastec Technologies, Ltd."
5940,1566826,NXTD,"Nxt-ID, Inc."
5941,1645469,MNPR,Monopar Therapeutics
5942,1397616,SSVFF,SOUTHERN SILVER EXPLORATION CORP
5943,890447,VTNR,Vertex Energy Inc.
5944,1575295,ALID,Allied Corp.
5945,914139,PRKR,PARKERVISION INC
5946,64463,MKTY,MECHANICAL TECHNOLOGY INC
5947,1095130,IOTC,"IOTA COMMUNICATIONS, INC."
5948,1343465,SNPW,Sun Pacific Holding Corp.
5949,858800,EMCF,EMCLAIRE FINANCIAL CORP
5950,893739,TURN,180 DEGREE CAPITAL CORP. /NY/
5951,1205181,GPFT,"Grapefruit USA, Inc"
5952,866439,DPLS,"DarkPulse, Inc."
5953,1107280,OVTZ,OCULUS VISIONTECH INC.
5954,1520358,MMMB,"MamaMancini's Holdings, Inc."
5955,1205922,VCNX,"VACCINEX, INC."
5956,1085921,MMTIF,MICROMEM TECHNOLOGIES INC
5957,1631282,DTSS,DATASEA INC.
5958,1780785,CNEY,CN ENERGY GROUP. INC.
5959,1050606,SALM,"SALEM MEDIA GROUP, INC. /DE/"
5960,1074685,EVY,EATON VANCE NEW YORK MUNICIPAL INCOME TRUST
5961,315131,PHX,PHX MINERALS INC.
5962,1814140,BCAC,Brookline Capital Acquisition Corp.
5963,1176197,BFY,BLACKROCK NEW YORK MUNICIPAL INCOME TRUST II
5964,1363438,FEO,FIRST TRUST/ABERDEEN EMERGING OPPORTUNITY FUND
5965,1716947,LACQ,Leisure Acquisition Corp.
5966,799165,DWSN,DAWSON GEOPHYSICAL CO
5967,1487197,BRFH,BARFRESH FOOD GROUP INC.
5968,896923,DDF,"DELAWARE INVESTMENTS DIVIDEND & INCOME FUND, INC"
5969,811641,ICCC,IMMUCELL CORP /DE/
5970,1425627,SOBR,"SOBR Safe, Inc."
5971,1156174,LKCRU,LAKE AREA CORN PROCESSORS LLC
5972,876717,FCO,ABERDEEN GLOBAL INCOME FUND INC
5973,862692,CCEL,CRYO CELL INTERNATIONAL INC
5974,353184,AIRT,AIR T INC
5975,1337090,SPAZF,SPANISH MOUNTAIN GOLD LTD.
5976,1178840,NBW,NEUBERGER BERMAN CALIFORNIA MUNICIPAL FUND INC.
5977,793628,CHNR,CHINA NATURAL RESOURCES INC
5978,946486,WINT,WINDTREE THERAPEUTICS INC /DE/
5979,1788841,GRNV,GreenVision Acquisition Corp.
5980,314227,TOMZ,"TOMI Environmental Solutions, Inc."
5981,1182737,DTRC,DAKOTA TERRITORY RESOURCE CORP
5982,1582244,CNIG,Corning Natural Gas Holding Corp
5983,1022899,PTIX,"Protagenic Therapeutics, Inc.new"
5984,1817944,BLUW,Blue Water Acquisition Corp.
5985,1791725,HUDI,"Huadi International Group Co., Ltd."
5986,1413745,ANTE,AIRNET TECHNOLOGY INC.
5987,1471727,BTTR,Better Choice Co Inc.
5988,1281984,WDLF,"Social Life Network, Inc."
5989,1793855,ASGI,Aberdeen Standard Global Infrastructure Income Fund
5990,1467761,MINM,"Zoom Telephonics, Inc."
5991,1454789,CATB,CATABASIS PHARMACEUTICALS INC
5992,1829999,FOXW,FoxWayne Enterprises Acquisition Corp.
5993,840715,CLRO,CLEARONE INC
5994,1724542,CLPS,CLPS Inc
5995,1099160,BBGI,BEASLEY BROADCAST GROUP INC
5996,1709819,FEDU,Four Seasons Education (Cayman) Inc.
5997,864240,SYPR,SYPRIS SOLUTIONS INC
5998,1026980,APWC,ASIA PACIFIC WIRE & CABLE CORP LTD
5999,1714379,FCTI,"FACT, Inc."
6000,1828376,WMPN,William Penn Bancorporation
6001,1512922,PETV,"PetVivo Holdings, Inc."
6002,1786511,ANPC,"AnPac Bio-Medical Science Co., Ltd."
6003,907573,VCF,"Delaware Investments Colorado Municipal Income Fund, Inc."
6004,1446159,POAI,Predictive Oncology Inc.
6005,1084577,CYRN,CYREN Ltd.
6006,949858,ACHV,"ACHIEVE LIFE SCIENCES, INC."
6007,1538217,SRAX,"SRAX, Inc."
6008,1699906,BKRRF,BLACKROCK GOLD CORP.
6009,1546853,SKKY,"Skkynet Cloud Systems, Inc."
6010,73290,BMRA,BIOMERICA INC
6011,822370,EMMA,"Emmaus Life Sciences, Inc."
6012,1696558,JRSH,"Jerash Holdings (US), Inc."
6013,1759136,BHAT,Blue Hat Interactive Entertainment Technology
6014,1372117,IRR,Voya Natural Resources Equity Income Fund
6015,1494891,SRTS,"Sensus Healthcare, Inc."
6016,1604191,AZRX,"AzurRx BioPharma, Inc."
6017,1084384,TEUM,PARETEUM Corp
6018,806172,SOTK,SONO TEK CORP
6019,724742,TPHS,Trinity Place Holdings Inc.
6020,819913,HALL,HALLMARK FINANCIAL SERVICES INC
6021,867028,ETFM,FOMO CORP.
6022,838131,JMM,Nuveen Multi-Market Income Fund
6023,1514743,IROQ,"IF Bancorp, Inc."
6024,1687919,FGNV,FORGE INNOVATION DEVELOPMENT CORP.
6025,1642159,SIGY,"Sigyn Therapeutics, Inc."
6026,1015155,CTHR,CHARLES & COLVARD LTD
6027,1650575,BRQS,"Borqs Technologies, Inc."
6028,61004,LGL,LGL GROUP INC
6029,894158,SYN,"Synthetic Biologics, Inc."
6030,1476573,AIRRF,Aurion Resources Ltd.
6031,924719,SMID,SMITH MIDLAND CORP
6032,1356949,HWCC,Houston Wire & Cable CO
6033,1729427,CNSP,"CNS Pharmaceuticals, Inc."
6034,1305197,FMO,FIDUCIARY/CLAYMORE ENERGY INFRASTRUCTURE FUND
6035,1121702,YTEN,"YIELD10 BIOSCIENCE, INC."
6036,1178697,SONM,SONIM TECHNOLOGIES INC
6037,1323206,LOR,"Lazard World Dividend & Income Fund, Inc."
6038,911308,MZA,"BLACKROCK MUNIYIELD ARIZONA FUND, INC."
6039,1806524,LGHL,Lion Group Holding Ltd
6040,1751692,BCOW,"1895 Bancorp of Wisconsin, Inc."
6041,1437260,NNA,Navios Maritime Acquisition CORP
6042,1647338,GSUM,Gridsum Holding Inc.
6043,925528,HDSN,HUDSON TECHNOLOGIES INC /NY
6044,1657642,PKKW,Parkway Acquisition Corp.
6045,1481504,XERI,"XERIANT, INC."
6046,1362898,AVLNF,Avalon Advanced Materials Inc.
6047,1711012,AIHS,Senmiao Technology Ltd
6048,1040470,AEHR,AEHR TEST SYSTEMS
6049,1810140,GOED,1847 Goedeker Inc.
6050,27093,USAU,U.S. GOLD CORP.
6051,1617669,UFAB,"Unique Fabricating, Inc."
6052,1275101,BOTJ,BANK OF THE JAMES FINANCIAL GROUP INC
6053,1489264,SBBI,"S.B.C.P. Bancorp, Inc."
6054,1477009,CANN,GENERAL CANNABIS CORP
6055,1609065,PBHC,"Pathfinder Bancorp, Inc."
6056,744452,APDN,APPLIED DNA SCIENCES INC
6057,1510964,CVSI,"CV Sciences, Inc."
6058,1672909,CPHC,Canterbury Park Holding Corp
6059,1668370,TBLT,"Toughbuilt Industries, Inc"
6060,928465,DIT,AMCON DISTRIBUTING CO
6061,1396502,HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund
6062,1415332,LTUM,Lithium Corp
6063,101295,UG,UNITED GUARDIAN INC
6064,1329606,CETY,"Clean Energy Technologies, Inc."
6065,1527762,MFH,Mercurity Fintech Holding Inc.
6066,1574232,ADXN,Addex Therapeutics Ltd.
6067,779544,ARKR,ARK RESTAURANTS CORP
6068,1750149,IKT,"Inhibikase Therapeutics, Inc."
6069,1006028,PURE,"PURE BIOSCIENCE, INC."
6070,1716338,PT,Pintec Technology Holdings Ltd
6071,1610590,CHEK,Check-Cap Ltd
6072,1634293,EXDW,"Exceed World, Inc."
6073,1755058,ATIF,ATIF Holdings Ltd
6074,707605,ASRV,AMERISERV FINANCIAL INC /PA/
6075,1439299,CCGN,"Consumer Capital Group, Inc."
6076,1022183,CBSC,"CB SCIENTIFIC, INC."
6077,1703117,VAM,Vivaldi Opportunities Fund
6078,819050,BBI,"Brickell Biotech, Inc."
6079,1472619,LONCF,Loncor Resources Inc.
6080,1769624,AGBA,AGBA Acquisition Ltd
6081,1178841,NBO,NEUBERGER BERMAN NEW YORK MUNICIPAL FUND INC.
6082,1101026,ZIVO,"Zivo Bioscience, Inc."
6083,810509,NAVB,"NAVIDEA BIOPHARMACEUTICALS, INC."
6084,927355,TESS,TESSCO TECHNOLOGIES INC
6085,1349929,CGIX,"CANCER GENETICS, INC"
6086,1600132,BLPH,"Bellerophon Therapeutics, Inc."
6087,1145255,HNNA,HENNESSY ADVISORS INC
6088,1469443,RKDA,"Arcadia Biosciences, Inc."
6089,1527102,GENH,"Generation Hemp, Inc."
6090,1506983,IGAP,"Integrity Applications, Inc."
6091,1757840,INDO,Indonesia Energy Corp Ltd
6092,1568139,BENH,Bio-En Holdings Corp.
6093,1043000,CSU,CAPITAL SENIOR LIVING CORP
6094,1590750,VRDN,"Viridian Therapeutics, Inc.\DE"
6095,1391135,AQSP,ACQUIRED SALES CORP
6096,1000298,IMH,IMPAC MORTGAGE HOLDINGS INC
6097,804563,BMBN,BENCHMARK BANKSHARES INC
6098,1614067,ARDS,"Aridis Pharmaceuticals, Inc."
6099,1474167,COSM,Cosmos Holdings Inc.
6100,1715611,BMMJ,BODY & MIND INC.
6101,1661053,HJLI,"Hancock Jaffe Laboratories, Inc."
6102,1232863,MNE,"BLACKROCK MUNI NEW YORK INTERMEDIATE DURATION FUND, INC."
6103,1787518,BRLI,Brilliant Acquisition Corp
6104,929545,CDOR,"CONDOR HOSPITALITY TRUST, INC."
6105,103872,VOLT,"VOLT INFORMATION SCIENCES, INC."
6106,1640152,CLABF,CORE ONE LABS INC.
6107,1119643,NPHC,NUTRA PHARMA CORP
6108,1031623,GIFI,GULF ISLAND FABRICATION INC
6109,1008586,STRM,STREAMLINE HEALTH SOLUTIONS INC.
6110,1443611,SING,SinglePoint Inc.
6111,1540159,EDSA,"Edesa Biotech, Inc."
6112,1363958,WCRS,"WESTERN CAPITAL RESOURCES, INC."
6113,1119083,MNDO,MIND CTI LTD
6114,944075,SCKT,"SOCKET MOBILE, INC."
6115,883975,MBOT,Microbot Medical Inc.
6116,1379006,NNVC,"NANOVIRICIDES, INC."
6117,946936,DSWL,DESWELL INDUSTRIES INC
6118,1525773,INTEQ,Intelsat S.A.
6119,1468679,CRYO,AMERICAN CRYOSTEM Corp
6120,1560905,TRTK,TORtec Group Corp
6121,1408146,SCYYF,SCANDIUM INTERNATIONAL MINING CORP.
6122,1297341,KFFB,Kentucky First Federal Bancorp
6123,54187,MAYS,MAYS J W INC
6124,1006830,CBKM,CONSUMERS BANCORP INC /OH/
6125,1696898,ECRP,Chee Corp.
6126,1593204,ADAD,"Huaizhong Health Group, Inc."
6127,1021270,BBQ,"BBQ HOLDINGS, INC."
6128,1771885,HUGE,FSD Pharma Inc.
6129,1001500,LMRXF,LARAMIDE RESOURCES LTD
6130,22701,JCS,COMMUNICATIONS SYSTEMS INC
6131,1724009,PRT,PermRock Royalty Trust
6132,1456857,MJNE,"MJ Holdings, Inc."
6133,39092,FRD,FRIEDMAN INDUSTRIES INC
6134,1008848,ACOR,ACORDA THERAPEUTICS INC
6135,1463208,TLSS,"Transportation & Logistics Systems, Inc."
6136,1574186,ZGSI,"Zero Gravity Solutions, Inc."
6137,1781405,ODII,"Odyssey Semiconductor Technologies, Inc."
6138,1746119,MUGH,MU GLOBAL HOLDING Ltd
6139,1498382,KTRA,"Kintara Therapeutics, Inc."
6140,1586941,WCAGY,Wirecard AG/ADR
6141,1586454,PMHG,Prime Meridian Holding Co
6142,1438731,ALJJ,ALJ REGIONAL HOLDINGS INC
6143,1590695,TLCC,"TWINLAB CONSOLIDATED HOLDINGS, INC."
6144,890821,ENVB,"Enveric Biosciences, Inc."
6145,6207,AXR,AMREP CORP.
6146,1703073,VIVC,VIVIC CORP.
6147,895574,VFL,Delaware Investments National Municipal Income Fund
6148,1001171,BYFC,BROADWAY FINANCIAL CORP \DE\
6149,740664,RFIL,R F INDUSTRIES LTD
6150,1619096,SNTW,Summit Networks Inc.
6151,1053369,ELTP,ELITE PHARMACEUTICALS INC /NV/
6152,1545634,CDBMD,Cordoba Minerals Corp.
6153,1385508,OPNT,"OPIANT PHARMACEUTICALS, INC."
6154,13156,GLXZ,"Galaxy Gaming, Inc."
6155,1051514,SSKN,"STRATA Skin Sciences, Inc."
6156,795212,KSPN,Kaspien Holdings Inc.
6157,1502758,NULGF,NuLegacy Gold Corp
6158,844538,NTOX,NOTOX TECHNOLOGIES CORP.
6159,1397047,FPAY,"FlexShopper, Inc."
6160,1054721,BSQR,BSQUARE CORP /WA
6161,914122,PPIH,"Perma-Pipe International Holdings, Inc."
6162,1590496,AKOM,Aerkomm Inc.
6163,1077618,OBAS,OPTIBASE LTD
6164,1551887,DUSYF,DUESENBERG TECHNOLOGIES INC.
6165,1643301,CURR,Cure Pharmaceutical Holding Corp.
6166,1801834,PRFX,PAINREFORM LTD.
6167,1301236,SOHO,Sotherly Hotels Inc.
6168,1761696,CRKN,Crown Electrokinetics Corp.
6169,1716951,OCCI,"OFS Credit Company, Inc."
6170,1290476,VBFC,Village Bank & Trust Financial Corp.
6171,1707303,DOGZ,Dogness (International) Corp
6172,1515139,CWRK,CurrencyWorks Inc.
6173,1611747,BVXV,BiondVax Pharmaceuticals Ltd.
6174,1403570,QTMM,QUANTUM MATERIALS CORP.
6175,13573,BWL-A,BOWL AMERICA INC
6176,717806,FUSB,FIRST US BANCSHARES INC
6177,1131343,ATHE,ALTERITY THERAPEUTICS LTD
6178,1319183,FMY,FIRST TRUST MORTGAGE INCOME FUND
6179,1675634,PIXY,"ShiftPixy, Inc."
6180,1681941,IFMK,iFresh Inc
6181,1769267,FSEA,First Seacoast Bancorp
6182,917225,XPL,SOLITARIO ZINC CORP.
6183,1337085,TNGL,TONOGOLD RESOURCES INC
6184,1442236,QRHC,Quest Resource Holding Corp
6185,1598308,GWHP,Global Wholehealth Partners Corp
6186,1819704,MRM,Medirom Healthcare Technologies Inc.
6187,1001601,MGTI,"MGT CAPITAL INVESTMENTS, INC."
6188,1532158,REBL,"Rebel Group, Inc."
6189,1030471,UTSI,UTSTARCOM HOLDINGS CORP.
6190,352998,TLGT,"Teligent, Inc."
6191,885731,NXN,NUVEEN NEW YORK SELECT TAX -FREE INCOME PORTFOLIO
6192,1372183,MKGI,"Monaker Group, Inc."
6193,889348,CVU,CPI AEROSTRUCTURES INC
6194,1729089,PHCF,"Puhui Wealth Investment Management Co., Ltd."
6195,1386301,RSSS,"Research Solutions, Inc."
6196,1181749,GFGY,"Granite Falls Energy, LLC"
6197,1512927,CUII,"China United Insurance Service, Inc."
6198,925741,BCDA,"BioCardia, Inc."
6199,1576340,CEN,CENTER COAST BROOKFIELD MLP & ENERGY INFRASTRUCTURE FUND
6200,1696195,KNIT,KINETIC GROUP INC.
6201,1748621,ALACU,Alberton Acquisition Corp
6202,1270436,COHN,Cohen & Co Inc.
6203,1289636,PFIE,PROFIRE ENERGY INC
6204,1537435,TGEN,TECOGEN INC.
6205,1588084,TANH,TANTECH HOLDINGS LTD
6206,1336050,EGF,"BlackRock Enhanced Government Fund, Inc."
6207,1392994,FGB,FIRST TRUST SPECIALTY FINANCE & FINANCIAL OPPORTUNITIES FUND
6208,2186,BKTI,BK Technologies Corp
6209,1321834,AKER,"Akers Biosciences, Inc."
6210,881787,CRT,CROSS TIMBERS ROYALTY TRUST
6211,858707,IRL,NEW IRELAND FUND INC
6212,1742089,CBMB,"CBM BANCORP, INC."
6213,1400897,SRV,CUSHING MLP & INFRASTRUCTURE TOTAL RETURN FUND
6214,84112,RSKIA,"GEORGE RISK INDUSTRIES, INC."
6215,855787,APHE,ALPHA ENERGY INC
6216,1464165,BETRF,BetterLife Pharma Inc.
6217,927719,DWNX,DELHI BANK CORP
6218,1320854,RAIL,"FreightCar America, Inc."
6219,1039280,NTWK,NETSOL TECHNOLOGIES INC
6220,1181505,PYN,PIMCO NEW YORK MUNICIPAL INCOME FUND III
6221,922358,FGPRQ,FERRELLGAS PARTNERS L P
6222,1293818,OPGN,OPGEN INC
6223,751365,VIRC,VIRCO MFG CORPORATION
6224,1687932,JILL,"J.Jill, Inc."
6225,1369290,MYO,"MYOMO, INC."
6226,1768910,GRCY,Greencity Acquisition Corp
6227,1163389,NWPP,NEW PEOPLES BANKSHARES INC
6228,1456189,LEAT,Leatt Corp
6229,1230524,CYAP,Cyber Apps World
6230,1500375,HFBL,"Home Federal Bancorp, Inc. of Louisiana"
6231,1448705,BASA,"BASANITE, INC."
6232,1494558,AMBO,Ambow Education Holding Ltd.
6233,1713923,JT,Jianpu Technology Inc.
6234,1382574,MEDS,"TRXADE GROUP, INC."
6235,788965,HNRG,HALLADOR ENERGY CO
6236,1742518,MTC,"MMTec, Inc."
6237,1499961,NETE,"Net Element, Inc."
6238,1080340,LOAN,"MANHATTAN BRIDGE CAPITAL, INC"
6239,1647705,GBBT,"Global Boatworks Holdings, Inc."
6240,1341170,ESEA,EUROSEAS LTD.
6241,866609,IO,ION GEOPHYSICAL CORP
6242,1548536,SZSMF,Santacruz Silver Mining Ltd.
6243,1518461,AMPG,"AmpliTech Group, Inc."
6244,1604924,FWP,Forward Pharma A/S
6245,1179821,BGI,BIRKS GROUP INC.
6246,33533,ESP,ESPEY MFG & ELECTRONICS CORP
6247,1569340,CLCS,"Cell Source, Inc."
6248,1642375,GHSI,"Guardion Health Sciences, Inc."
6249,1087294,CPIX,CUMBERLAND PHARMACEUTICALS INC
6250,1449792,PPSI,"PIONEER POWER SOLUTIONS, INC."
6251,1038277,INIS,INTERNATIONAL ISOTOPES INC
6252,1741534,MDJH,MDJM LTD
6253,1734875,MSVB,"Mid-Southern Bancorp, Inc."
6254,812796,SNGX,"SOLIGENIX, INC."
6255,1686000,JGLDF,Japan Gold Corp.
6256,1505413,VOC,VOC Energy Trust
6257,1704795,BANT,"Bantec, Inc."
6258,1751876,HAPP,Happiness Biotech Group Ltd
6259,1611831,CDELF,CANDELARIA MINING CORP.
6260,1023198,SGNI,"StemGen, Inc."
6261,1454979,NCB,Nuveen California Municipal Value Fund 2
6262,1563880,TRVI,"Trevi Therapeutics, Inc."
6263,1753931,SDWL,"Shengda Network Technology, Inc."
6264,808439,TATT,TAT TECHNOLOGIES LTD
6265,1343009,CNBX,Cannabics Pharmaceuticals Inc.
6266,1649009,SYTA,Siyata Mobile Inc.
6267,1737647,IVITF,Invictus MD Strategies Corp.
6268,1362705,SNMP,Evolve Transition Infrastructure LP
6269,1009891,AIRI,AIR INDUSTRIES GROUP
6270,1686850,MOTS,"Motus GI Holdings, Inc."
6271,1540684,BMIX,"Brazil Minerals, Inc."
6272,1434674,CHND,CHINA MEDIA INC.
6273,1640043,PXS,Pyxis Tankers Inc.
6274,1499780,GLBS,GLOBUS MARITIME LTD
